id,Date,Choice,Price.A,Price.B,Price.C,Display.A,Display.B,Display.C,Ad.A,Ad.B,Ad.C
100787,20000919,C,1,0.846416382,1,0,0,0,0,0,0
100787,20000927,C,0.873239437,1,1,0,0,1,0,0,0
100787,20001031,B,1,0.744027304,1,0,1,0,0,0,0
100787,20001202,A,0.626760563,1,1,1,0,1,1,0,0
100787,20001215,B,0.873239437,0.57337884,1,0,1,1,0,1,0
100787,20010223,C,0.975352113,0.864700146,0.988738739,0,0,0,0,0,0
100787,20010304,B,0.975352113,0.565941328,0.982219061,0,1,0,0,1,0
100787,20010407,C,0.873239437,1,0.997850123,0,0,0,0,0,0
100787,20010409,B,0.873239437,0.812286689,1,0,1,0,0,0,0
100787,20010505,C,1,0.880546075,1,0,0,0,0,0,0
100787,20010506,B,1,0.564520246,0.983108108,0,1,0,0,1,0
100787,20010708,B,1,0.494872962,1,0,1,0,0,1,0
100787,20010809,B,0.873239437,0.607508532,1,0,1,0,0,1,0
100787,20010929,C,0.873239437,1,1,0,0,1,0,0,0
100787,20011102,B,1,0.57337884,1,0,1,0,0,0,0
100787,20011115,B,0.873239437,0.539249147,1,0,1,0,0,1,0
100787,20020203,B,0.84213615,0.667671193,0.992277992,0,1,0,0,0,0
100787,20020210,B,0.855130785,0.562948326,0.984234234,0,1,1,0,1,0
100787,20020314,B,1,0.604744027,1,0,1,1,0,1,0
100787,20020316,B,1,0.604062746,0.99535473,0,1,1,0,1,0
100787,20020413,C,0.873239437,1,0.994449807,1,0,1,0,0,0
100787,20020421,B,1,0.539249147,1,0,1,1,0,1,0
100787,20020505,B,1,0.533139743,1,0,1,0,0,1,0
100787,20020613,B,0.827464789,0.675767918,1,0,1,0,0,0,0
100787,20020808,B,0.873239437,0.636732082,0.98536036,0,1,0,0,0,0
100787,20020904,C,0.987089202,0.805460751,0.987281399,0,0,0,0,0,0
100787,20020908,B,1,0.527543388,0.939189189,0,1,0,0,1,0
100787,20021018,C,1,0.650170648,0.992760618,0,1,1,0,1,0
100787,20021110,B,1,0.527576218,0.966216216,0,1,0,0,1,0
100787,20021208,B,0.816901408,0.524846828,0.976351351,0,1,0,0,1,0
100787,20030107,B,1,0.569269346,1,0,0,0,0,0,0
100787,20030309,B,0.976525822,0.51827632,0.950900901,0,1,0,0,1,0
100787,20030406,B,0.812793427,0.516744472,0.961049285,0,1,0,0,1,0
100787,20030602,B,0.801810865,0.662936882,0.98048048,0,1,0,0,0,0
100787,20030604,B,0.838028169,0.664762833,0.992014742,0,1,0,0,0,0
100787,20030720,C,0.82021541,0.967007964,0.965793919,0,0,0,0,0,0
100787,20030827,B,1,0.797659678,0.991255962,0,0,0,0,0,0
100799,20000116,B,1,0.880546075,1,0,0,1,0,0,0
100799,20000206,A,0.892820337,0.97440273,0.986895987,1,0,1,0,0,0
100799,20000223,A,0.788646513,0.828863969,0.977344992,1,0,1,0,0,0
100799,20000406,B,0.908450704,0.846416382,1,0,1,1,0,0,0
100799,20000801,A,0.521126761,1,1,1,0,0,1,0,0
100799,20000909,B,1,0.846416382,1,0,0,0,0,0,0
100799,20000928,A,0.873239437,1,1,0,0,1,0,0,0
100799,20001116,A,0.873239437,1,1,0,0,1,0,0,0
100799,20001215,B,0.873239437,0.57337884,1,0,1,1,0,1,0
100799,20010106,A,0.697183099,0.880546075,1,0,0,0,0,0,0
100799,20010210,A,0.873239437,1,1,0,0,0,0,0,0
100799,20010405,A,0.873239437,1,1,0,0,0,0,0,0
100799,20010818,B,1,0.778156997,1,0,0,0,0,0,0
100799,20010909,B,0.963028169,0.563757616,0.984234234,0,1,0,0,1,0
100799,20020109,A,0.617464789,1,0.983108108,1,0,0,0,0,0
100799,20020203,B,0.84213615,0.667671193,0.992277992,0,1,0,0,0,0
100799,20020217,A,0.862676056,0.969283276,0.983254994,0,0,1,0,0,0
100799,20020221,B,1,0.603723239,0.996422893,0,1,1,0,1,0
100799,20020413,A,0.873239437,1,0.994449807,1,0,1,0,0,0
100799,20020506,B,1,0.635341057,0.99682035,0,1,0,0,0,0
100799,20020611,B,0.838028169,0.674295657,1,0,1,0,0,0,0
100799,20020616,B,0.838028169,0.675767918,1,0,1,0,0,0,0
100799,20020707,B,1,0.531778536,0.989085239,0,1,0,0,1,0
100799,20020824,B,0.851232394,0.812286689,0.993243243,1,0,0,0,0,0
100799,20020908,B,1,0.527543388,0.939189189,0,1,0,0,1,0
100799,20020921,B,0.838028169,0.318415467,0.993243243,0,1,0,0,0,0
100799,20021110,B,1,0.527576218,0.966216216,0,1,0,0,1,0
100799,20030106,B,1,0.567675588,0.991976351,0,0,0,0,0,0
100799,20030304,B,1,0.819567691,1,0,1,0,0,0,0
100799,20030313,A,0.615745757,0.778156997,0.97972973,1,0,0,1,0,0
100799,20030406,B,0.812793427,0.516744472,0.961049285,0,1,0,0,1,0
100799,20030605,B,0.838028169,0.673667629,1,0,1,0,0,0,0
100799,20030619,C,1,0.806029579,0.992567568,0,0,0,0,0,0
100816,20000129,A,0.713701965,1,1,1,0,1,0,0,0
100816,20000522,C,0.908450704,1,1,0,0,1,0,0,0
100816,20000526,C,0.908450704,1,1,0,0,1,0,0,0
100816,20000601,B,0.908450704,0.51747854,1,0,1,1,0,1,0
100816,20000715,B,1,0.573297092,1,0,1,0,0,1,0
100816,20000805,B,0.873239437,0.57337884,1,0,1,0,0,0,0
100816,20010215,B,1,0.607508532,1,0,1,0,0,1,0
100816,20010506,B,1,0.564520246,0.983108108,0,1,0,0,1,0
100816,20010708,B,1,0.494872962,1,0,1,0,0,1,0
100816,20010730,B,0.873239437,0.57337884,1,0,1,0,0,0,0
100816,20011027,C,1,0.539249147,1,0,0,0,0,1,0
100816,20011103,B,1,0.57337884,1,0,1,0,0,0,0
100816,20011115,B,0.873239437,0.539249147,1,0,1,0,0,1,0
100816,20011221,C,0.623459507,0.523234445,1,1,1,0,0,0,0
100816,20011225,C,0.624580818,0.798634812,1,0,0,0,0,0,0
100816,20020120,C,0.870422535,0.989761092,0.985810811,0,0,0,0,0,0
100816,20020210,B,0.855130785,0.562948326,0.984234234,0,1,1,0,1,0
100816,20020313,C,1,0.876753887,0.985521236,0,1,1,0,0,0
100816,20020316,B,1,0.604062746,0.99535473,0,1,1,0,1,0
100816,20020319,A,0.34824103,0.812286689,1,0,1,0,0,0,0
100816,20020320,A,0.345342775,0.812286689,1,0,1,0,0,0,0
100816,20020505,B,1,0.533139743,1,0,1,0,0,1,0
100816,20020609,B,0.825955734,0.528664169,0.994087838,0,1,0,0,1,0
100816,20020707,B,1,0.531778536,0.989085239,0,1,0,0,1,0
100816,20020804,B,0.873239437,0.53907453,1,0,1,0,0,1,0
100816,20020908,B,1,0.527543388,0.939189189,0,1,0,0,1,0
100816,20021110,B,1,0.527576218,0.966216216,0,1,0,0,1,0
100816,20030130,C,0.838028169,0.969283276,1,0,0,0,0,0,0
100816,20030209,B,0.811971831,0.51915055,0.964594595,0,1,0,0,1,0
100816,20030309,B,0.976525822,0.51827632,0.950900901,0,1,0,0,1,0
100816,20030406,B,0.812793427,0.516744472,0.961049285,0,1,0,0,1,0
100816,20030608,B,0.778873239,0.518431578,0.969594595,0,1,0,0,1,0
100816,20030804,C,0.838028169,1,0.980958231,0,0,0,0,0,0
100816,20030822,C,1,0.80058508,0.972972973,0,0,0,0,0,0
100825,20000201,A,0.908450704,1,1,1,0,1,0,0,0
100825,20000305,A,0.802816901,0.846416382,1,1,0,1,0,0,0
100825,20000411,A,0.908450704,0.846416382,1,0,0,1,0,0,0
100825,20000525,A,0.908450704,1,1,0,0,1,0,0,0
100825,20000630,B,1,0.846416382,1,0,0,0,0,0,0
100825,20000715,B,1,0.573297092,1,0,1,0,0,1,0
100825,20000927,A,0.873239437,1,1,0,0,1,0,0,0
100825,20001127,A,0.873239437,1,1,0,0,1,0,0,0
100825,20010223,B,0.975352113,0.864700146,0.988738739,0,0,0,0,0,0
100825,20010409,A,0.873239437,0.812286689,1,0,1,0,0,0,0
100825,20010514,C,1,0.880546075,1,0,0,0,0,0,0
100825,20010731,B,0.873239437,0.57337884,1,0,1,0,0,0,0
100825,20010925,C,0.873239437,1,1,0,0,1,0,0,0
100825,20011119,B,0.873239437,0.675767918,1,0,1,1,0,0,0
100825,20011227,A,0.626760563,0.880546075,1,0,0,0,0,0,0
100825,20020208,A,0.868838028,0.675767918,0.996621622,0,0,1,0,0,0
100825,20020328,C,0.697183099,0.812286689,1,0,1,0,0,0,0
100825,20020501,C,1,0.636470015,1,0,1,0,0,0,0
100825,20020611,C,0.838028169,0.674295657,1,0,1,0,0,0,0
100825,20020802,C,0.873239437,1,1,0,0,0,0,0,0
100825,20020917,C,1,0.812286689,0.996881497,0,0,0,0,0,0
100825,20021026,C,1,0.675767918,0.978764479,0,0,0,0,0,0
100825,20030411,C,0.838028169,0.962457338,0.996621622,0,0,0,0,0,0
100825,20030521,C,0.838028169,1,0.964373464,0,0,0,0,0,0
100825,20030708,C,0.988116197,0.812286689,0.998069498,0,0,0,0,0,0
100825,20030904,C,1,0.812286689,0.983108108,0,0,0,0,0,0
100851,20000106,C,1,0.880546075,1,0,0,0,0,0,0
100851,20000123,C,0.895735524,0.801116972,0.978728729,0,1,1,0,0,0
100851,20000220,C,1,0.846416382,1,0,1,1,0,0,0
100851,20000318,C,0.842723005,1,1,1,0,1,0,0,0
100851,20000511,C,1,0.948805461,1,0,0,1,0,0,0
100851,20000623,C,1,0.846416382,0.972261735,0,0,0,0,0,0
100851,20000829,C,1,0.846416382,1,0,0,0,0,0,0
100851,20001008,C,0.861066398,1,0.991357637,0,0,0,0,0,0
100851,20001211,C,0.873239437,1,1,0,0,1,0,0,0
100851,20010204,C,0.860915493,0.987201365,0.986895987,0,0,0,0,0,0
100851,20010315,A,0.626760563,1,1,1,0,0,1,0,0
100851,20010423,C,1,0.866894198,0.976351351,0,0,0,0,0,0
100851,20010622,C,1,0.880546075,1,0,0,0,0,0,0
100851,20010730,B,0.873239437,0.57337884,1,0,1,0,0,0,0
100851,20010829,C,1,0.880546075,1,0,0,0,0,0,0
100851,20010926,C,0.871478873,0.976109215,0.993693694,0,0,1,0,0,0
100851,20011028,C,0.990140845,0.52373565,0.98119859,0,0,0,0,1,0
100851,20011119,C,0.873239437,0.675767918,1,0,1,1,0,0,0
100851,20011209,B,0.861167002,0.531331058,0.981081081,0,1,1,0,1,0
100851,20011216,A,0.547389432,0.50906333,0.991400491,1,1,1,1,0,0
100851,20020210,B,0.855130785,0.562948326,0.984234234,0,1,1,0,1,0
100851,20020320,A,0.345342775,0.812286689,1,0,1,0,0,0,0
100851,20020630,C,1,0.80058508,0.992162162,0,0,0,0,0,0
100851,20020718,C,0.873239437,1,0.971744472,0,0,0,0,0,0
100851,20020825,C,0.863849765,0.80058508,0.984555985,1,0,0,0,0,0
100851,20021011,C,0.781690141,0.852104664,0.985521236,0,1,1,0,0,0
100851,20021102,C,1,0.669429547,0.993243243,0,0,0,0,0,0
100851,20021121,C,0.838028169,1,0.975975976,0,0,0,0,0,0
100851,20021208,B,0.816901408,0.524846828,0.976351351,0,1,0,0,1,0
100851,20030209,B,0.811971831,0.51915055,0.964594595,0,1,0,0,1,0
100851,20030309,B,0.976525822,0.51827632,0.950900901,0,1,0,0,1,0
100851,20030608,B,0.778873239,0.518431578,0.969594595,0,1,0,0,1,0
100877,20000122,B,0.908450704,0.782095038,1,0,1,1,0,0,0
100877,20000305,A,0.802816901,0.846416382,1,1,0,1,0,0,0
100877,20000715,B,1,0.573297092,1,0,1,0,0,1,0
100877,20001126,C,0.873239437,1,1,0,0,1,0,0,0
100877,20010403,A,0.873239437,1,1,0,0,0,0,0,0
100877,20010513,B,1,0.880546075,1,0,0,0,0,0,0
100877,20010609,A,0.873239437,0.675767918,1,0,0,1,0,0,0
100877,20010722,A,0.858274648,0.979522184,0.988175676,0,0,0,0,0,0
100877,20011028,B,0.990140845,0.52373565,0.98119859,0,0,0,0,1,0
100877,20011124,B,0.873239437,0.675767918,1,0,1,1,0,0,0
100877,20011216,A,0.547389432,0.50906333,0.991400491,1,1,1,1,0,0
100877,20020103,A,0.626760563,0.880546075,1,0,0,0,0,0,0
100877,20020110,A,0.621789561,0.880546075,1,1,0,0,0,0,0
100877,20020421,B,1,0.539249147,1,0,1,1,0,1,0
100877,20020506,B,1,0.635341057,0.99682035,0,1,0,0,0,0
100877,20020623,B,1,0.663578742,0.988175676,0,1,0,0,0,0
100877,20020707,B,1,0.531778536,0.989085239,0,1,0,0,1,0
100877,20020804,B,0.873239437,0.53907453,1,0,1,0,0,1,0
100877,20021003,B,0.838028169,0.602285655,0.997104247,0,1,0,0,1,0
100877,20021208,B,0.816901408,0.524846828,0.976351351,0,1,0,0,1,0
100877,20030302,C,1,0.841012514,0.984797297,0,0,0,0,0,0
100877,20030309,B,0.976525822,0.51827632,0.950900901,0,1,0,0,1,0
100877,20030406,B,0.812793427,0.516744472,0.961049285,0,1,0,0,1,0
100877,20030502,B,0.838028169,0.65918302,0.973648649,0,1,0,0,0,0
100877,20030504,B,0.838028169,0.527813738,0.995656371,0,1,0,0,1,0
100877,20030629,B,0.983568075,0.786120592,0.973648649,0,0,0,0,0,0
100921,20000130,C,0.908450704,1,1,1,0,1,0,0,0
100921,20000219,C,1,0.671386403,1,0,1,1,0,0,0
100921,20000312,C,1,0.846416382,1,0,0,1,0,0,0
100921,20000329,C,0.908450704,1,1,0,0,1,0,0,0
100921,20000420,C,1,0.948805461,1,0,0,1,0,0,0
100921,20000423,C,0.983568075,0.936417646,0.988378378,0,0,1,0,0,0
100921,20000709,C,1,0.82559727,0.981492362,0,0,0,0,0,0
100921,20010516,C,1,0.880546075,1,0,0,0,0,0,0
100921,20010525,C,0.873239437,1,1,0,0,1,0,0,0
100921,20010609,C,0.873239437,0.675767918,1,0,0,1,0,0,0
100921,20010623,C,0.987676056,0.869453925,0.98608903,0,0,0,0,0,0
100921,20010628,C,1,0.880546075,1,0,0,0,0,0,0
100921,20011006,C,0.873239437,1,1,0,0,1,0,0,0
100921,20011023,C,1,0.880546075,1,0,0,0,0,0,0
100921,20011128,C,0.873239437,1,1,0,0,1,0,0,0
100921,20020423,B,1,0.630706058,0.977886978,0,1,1,0,0,0
100921,20020828,B,0.866901408,0.812286689,1,1,0,0,0,0,0
100921,20021004,C,0.838028169,0.603412969,0.985966736,0,1,0,0,1,0
100921,20021212,B,0.818661972,0.671542337,0.996433934,0,1,0,0,0,0
100921,20030212,C,0.827967807,1,0.995173745,0,0,0,0,0,0
100921,20030325,A,0.615258216,1,1,1,0,0,1,0,0
100921,20030416,C,0.81971831,0.795790671,0.985135135,0,0,0,0,0,0
100921,20030430,B,0.838028169,0.784556314,1,0,0,0,0,0,0
100921,20030605,B,0.838028169,0.673667629,1,0,1,0,0,0,0
100921,20030708,B,0.988116197,0.812286689,0.998069498,0,0,0,0,0,0
100921,20030817,B,0.822535211,0.666275597,0.975051975,0,1,0,0,0,0
100928,20000111,C,1,0.880546075,1,0,0,0,0,0,0
100928,20000201,C,0.908450704,1,1,1,0,1,0,0,0
100928,20000219,B,1,0.671386403,1,0,1,1,0,0,0
100928,20000313,C,1,0.846416382,1,0,0,1,0,0,0
100928,20000314,B,1,0.57337884,1,0,1,1,0,0,0
100928,20000427,C,1,0.948805461,1,0,0,1,0,0,0
100928,20000519,C,0.908450704,1,1,0,0,1,0,0,0
100928,20000531,C,0.908450704,0.675767918,1,0,0,1,0,0,0
100928,20000620,C,1,0.846416382,1,0,0,0,0,0,0
100928,20000715,B,1,0.573297092,1,0,1,0,0,1,0
100928,20000930,C,0.873239437,1,1,0,0,1,0,0,0
100928,20001105,C,0.991784038,0.736812546,0.990042674,0,1,0,0,0,0
100928,20001130,C,0.873239437,1,1,1,0,1,0,0,0
100928,20001215,B,0.873239437,0.57337884,1,0,1,1,0,1,0
100928,20010127,C,0.873239437,1,1,0,0,0,0,0,0
100928,20010215,B,1,0.607508532,1,0,1,0,0,1,0
100928,20010422,C,1,0.880546075,1,0,0,0,0,0,0
100928,20010506,B,1,0.564520246,0.983108108,0,1,0,0,1,0
100928,20010708,B,1,0.494872962,1,0,1,0,0,1,0
100928,20010729,B,0.857142857,0.615145051,1,0,0,0,0,0,0
100928,20010909,B,0.963028169,0.563757616,0.984234234,0,1,0,0,1,0
100928,20011025,B,1,0.539249147,1,0,1,0,0,1,0
100928,20011115,B,0.873239437,0.539249147,1,0,1,0,0,1,0
100928,20011209,B,0.861167002,0.531331058,0.981081081,0,1,1,0,1,0
100928,20011229,C,0.626760563,0.880546075,0.989666137,0,0,0,0,0,0
100928,20020210,B,0.855130785,0.562948326,0.984234234,0,1,1,0,1,0
100928,20020314,B,1,0.604744027,1,0,1,1,0,1,0
100928,20020407,A,0.552425665,0.98890785,0.998933144,1,0,1,1,0,0
100928,20020629,C,1,0.812286689,0.998029279,0,0,1,0,0,0
100928,20021110,B,1,0.527576218,0.966216216,0,1,0,0,1,0
100928,20021208,B,0.816901408,0.524846828,0.976351351,0,1,0,0,1,0
100928,20030322,C,0.820422535,1,0.978040541,0,0,0,0,0,0
101054,20000223,B,0.788646513,0.828863969,0.977344992,1,0,1,0,0,0
101054,20000403,B,1,0.846416382,1,0,1,1,0,0,0
101054,20000515,B,1,0.948805461,1,0,0,1,0,0,0
101054,20000630,B,1,0.846416382,1,0,0,0,0,0,0
101054,20000803,B,0.873239437,0.57337884,1,0,1,0,0,0,0
101054,20000825,B,1,0.846416382,1,0,0,0,0,0,0
101054,20001205,A,0.873239437,1,1,0,0,1,0,0,0
101054,20001215,B,0.873239437,0.57337884,1,0,1,1,0,1,0
101054,20010215,B,1,0.607508532,1,0,1,0,0,1,0
101054,20010506,B,1,0.564520246,0.983108108,0,1,0,0,1,0
101054,20010730,B,0.873239437,0.57337884,1,0,1,0,0,0,0
101054,20011004,C,0.873239437,1,1,0,0,1,0,0,0
101054,20011102,B,1,0.57337884,1,0,1,0,0,0,0
101054,20011115,B,0.873239437,0.539249147,1,0,1,0,0,1,0
101054,20020212,B,0.873239437,0.675767918,1,0,1,1,0,0,0
101054,20020221,B,1,0.603723239,0.996422893,0,1,1,0,1,0
101054,20020422,B,0.911971831,0.629753062,0.977316602,0,1,1,0,0,0
101054,20020503,B,1,0.634487242,0.977130977,0,1,0,0,0,0
101054,20020507,B,1,0.640427172,1,0,1,0,0,0,0
101054,20020913,B,1,0.602334031,0.991891892,0,1,0,0,0,0
101054,20021024,B,1,0.675767918,0.98034398,0,0,1,0,0,0
101054,20021210,B,0.815140845,0.672062409,1,0,1,0,0,0,0
101054,20030214,C,0.828819068,1,0.982848233,0,0,0,0,0,0
101054,20030303,B,0.963028169,0.846416382,1,0,1,0,0,0,0
101054,20030308,B,1,0.829839103,0.983997155,0,1,0,0,0,0
101054,20030603,B,0.8157277,0.663854723,0.989489489,0,1,0,0,0,0
101054,20030608,B,0.778873239,0.518431578,0.969594595,0,1,0,0,1,0
101054,20030817,B,0.822535211,0.666275597,0.975051975,0,1,0,0,0,0
101071,20000313,C,1,0.846416382,1,0,0,1,0,0,0
101071,20000413,C,0.908450704,0.846416382,1,0,0,1,0,0,0
101071,20000507,C,1,0.936231363,0.985064011,0,0,1,0,0,0
101071,20000611,C,0.908450704,1,1,0,0,0,0,0,0
101071,20000628,C,1,0.846416382,1,0,0,0,0,0,0
101071,20000801,A,0.521126761,1,1,1,0,0,1,0,0
101071,20000903,C,1,0.846416382,1,0,0,0,0,0,0
101071,20001011,C,0.873239437,1,1,0,0,1,0,0,0
101071,20001105,C,0.991784038,0.736812546,0.990042674,0,1,0,0,0,0
101071,20001130,C,0.873239437,1,1,1,0,1,0,0,0
101071,20001215,B,0.873239437,0.57337884,1,0,1,1,0,1,0
101071,20010206,C,0.873239437,1,1,0,0,0,0,0,0
101071,20010303,C,1,0.880546075,1,0,0,0,0,0,0
101071,20010403,C,0.873239437,1,1,0,0,0,0,0,0
101071,20010423,C,1,0.866894198,0.976351351,0,0,0,0,0,0
101071,20010519,C,0.873239437,1,1,0,0,0,0,0,0
101071,20010603,C,0.873239437,1,1,0,0,1,0,0,0
101071,20010619,C,0.873239437,1,1,0,0,0,0,0,0
101071,20010806,C,0.873239437,1,1,0,0,0,0,0,0
101071,20010908,C,1,0.880546075,1,0,0,0,0,0,0
101071,20010930,C,0.873239437,1,1,0,0,1,0,0,0
101071,20011018,C,1,0.880546075,1,0,0,0,0,0,0
101071,20011025,B,1,0.539249147,1,0,1,0,0,1,0
101071,20011115,B,0.873239437,0.539249147,1,0,1,0,0,1,0
101071,20011212,B,0.873239437,0.522153553,1,0,1,1,0,0,0
101071,20011228,A,0.556338028,0.880546075,1,0,0,0,0,0,0
101071,20020125,C,0.873239437,1,0.998498498,0,0,0,0,0,0
101071,20020215,C,0.866837388,1,1,0,0,1,0,0,0
101071,20020228,C,1,0.806923452,0.95,0,0,1,0,0,0
101071,20020319,A,0.34824103,0.812286689,1,0,1,0,0,0,0
101071,20020411,C,0.873239437,1,1,1,0,0,0,0,0
101071,20020508,C,1,0.639552522,1,0,1,0,0,0,0
101071,20020609,B,0.825955734,0.528664169,0.994087838,0,1,0,0,1,0
101071,20020823,C,0.873239437,0.812286689,1,1,0,0,0,0,0
101071,20020908,B,1,0.527543388,0.939189189,0,1,0,0,1,0
101071,20020921,B,0.838028169,0.318415467,0.993243243,0,1,0,0,0,0
101071,20021017,B,1,0.661839314,0.972972973,0,1,1,0,1,0
101071,20021208,B,0.816901408,0.524846828,0.976351351,0,1,0,0,1,0
101071,20030209,B,0.811971831,0.51915055,0.964594595,0,1,0,0,1,0
101071,20030305,C,0.990316901,0.81716236,0.980769231,0,1,0,0,0,0
101071,20030419,C,0.838028169,0.808086112,0.985872236,0,0,0,0,0,0
101071,20030504,B,0.838028169,0.527813738,0.995656371,0,1,0,0,1,0
101071,20030608,B,0.778873239,0.518431578,0.969594595,0,1,0,0,1,0
101071,20030802,C,0.832306338,1,0.985872236,0,0,0,0,0,0
101071,20030825,C,1,0.812286689,1,0,0,0,0,0,0
101136,20000129,A,0.713701965,1,1,1,0,1,0,0,0
101136,20000330,C,0.908450704,1,1,0,0,1,0,0,0
101136,20000413,A,0.908450704,0.846416382,1,0,0,1,0,0,0
101136,20000514,C,0.993838028,0.929692833,0.989189189,0,0,1,0,0,0
101136,20000604,C,0.88556338,0.804973184,0.993897123,0,1,1,0,0,0
101136,20000702,C,0.98028169,0.832764505,0.981981982,0,0,0,0,0,0
101136,20000715,B,1,0.573297092,1,0,1,0,0,1,0
101136,20000917,C,0.981514085,0.825654152,0.991480611,0,0,0,0,0,0
101136,20001011,A,0.873239437,1,1,0,0,1,0,0,0
101136,20001202,A,0.626760563,1,1,1,0,1,1,0,0
101136,20010209,C,0.873239437,1,1,0,0,0,0,0,0
101136,20010225,C,1,0.880546075,1,0,0,0,0,0,0
101136,20010304,B,0.975352113,0.565941328,0.982219061,0,1,0,0,1,0
101136,20010426,C,1,0.880546075,1,0,0,0,0,0,0
101136,20010506,B,1,0.564520246,0.983108108,0,1,0,0,1,0
101136,20010626,C,1,0.880546075,1,0,0,0,0,0,0
101136,20010724,C,0.873239437,1,1,0,0,0,0,0,0
101136,20010909,B,0.963028169,0.563757616,0.984234234,0,1,0,0,1,0
101136,20011007,C,0.873239437,1,1,0,0,1,0,0,0
101136,20011111,C,0.985915493,0.873151308,0.982972973,0,0,0,0,0,0
101136,20011209,B,0.861167002,0.531331058,0.981081081,0,1,1,0,1,0
101136,20020106,A,0.61648268,0.880546075,0.977027027,0,0,0,0,0,0
101136,20020127,C,0.860035211,1,0.974903475,0,0,0,0,0,0
101136,20020210,B,0.855130785,0.562948326,0.984234234,0,1,1,0,1,0
101136,20020421,B,1,0.539249147,1,0,1,1,0,1,0
101136,20020501,B,1,0.636470015,1,0,1,0,0,0,0
101136,20020623,C,1,0.663578742,0.988175676,0,1,0,0,0,0
101136,20020829,C,0.873239437,0.812286689,1,1,0,0,0,0,0
101136,20020908,B,1,0.527543388,0.939189189,0,1,0,0,1,0
101136,20021015,C,0.8138833,0.940273038,0.972679201,0,0,1,0,0,0
101136,20021108,B,1,0.675767918,1,0,0,0,0,0,0
101136,20021110,B,1,0.527576218,0.966216216,0,1,0,0,1,0
101136,20030406,B,0.812793427,0.516744472,0.961049285,0,1,0,0,1,0
101136,20030504,B,0.838028169,0.527813738,0.995656371,0,1,0,0,1,0
101136,20030614,B,0.838028169,0.675767918,1,0,0,0,0,0,0
101153,20000310,B,1,0.846416382,1,0,0,1,0,0,0
101153,20000617,B,1,0.846416382,0.99527027,0,0,0,0,0,0
101153,20000719,B,1,0.846416382,1,0,0,0,0,0,0
101153,20000801,A,0.521126761,1,1,1,0,0,1,0,0
101153,20000913,B,1,0.846416382,1,0,0,0,0,0,0
101153,20001105,B,0.991784038,0.736812546,0.990042674,0,1,0,0,0,0
101153,20010421,B,1,0.880546075,1,0,0,0,0,0,0
101153,20010815,B,0.873239437,0.778156997,1,0,1,0,0,0,0
101153,20011006,A,0.873239437,1,1,0,0,1,0,0,0
101153,20011222,A,0.624934794,0.520555383,0.978040541,1,1,0,0,0,0
101153,20020111,A,0.623826291,0.880546075,1,1,0,0,0,0,0
101153,20020203,B,0.84213615,0.667671193,0.992277992,0,1,0,0,0,0
101153,20020324,A,0.685584093,0.812286689,0.967515593,0,0,0,0,0,0
101153,20020501,B,1,0.636470015,1,0,1,0,0,0,0
101153,20020701,B,1,0.812286689,1,0,0,0,0,0,0
101153,20020715,B,1,0.812286689,0.99024024,0,0,0,0,0,0
101153,20020729,A,0.873239437,1,0.994282744,0,0,0,0,0,0
101153,20020804,B,0.873239437,0.53907453,1,0,1,0,0,1,0
101153,20020909,B,1,0.602822067,0.987451737,0,1,0,0,0,0
101153,20020921,B,0.838028169,0.318415467,0.993243243,0,1,0,0,0,0
101153,20021017,B,1,0.661839314,0.972972973,0,1,1,0,1,0
101153,20021023,C,1,0.664675768,0.980405405,0,0,1,0,0,0
101153,20021101,C,1,0.675767918,0.992398649,0,0,0,0,0,0
101153,20021110,B,1,0.527576218,0.966216216,0,1,0,0,1,0
101153,20021126,C,0.838028169,1,0.976576577,0,0,0,0,0,0
101153,20021203,C,0.832306338,1,0.986486486,0,0,0,0,0,0
101153,20021219,C,1,0.816268487,0.971846847,0,0,0,0,0,0
101153,20030101,C,1,0.846416382,1,0,0,0,0,0,0
101153,20030105,B,1,0.529704402,1,0,0,0,0,0,0
101153,20030118,C,0.838028169,1,0.977702703,0,0,0,0,0,0
101153,20030129,C,0.814260563,1,0.970720721,0,0,0,0,0,0
101153,20030209,C,0.811971831,0.51915055,0.964594595,0,1,0,0,1,0
101153,20030224,C,1,0.797269625,0.983415233,0,0,0,0,0,0
101153,20030311,C,0.830457746,0.846416382,0.985923423,1,0,0,0,0,0
101153,20030322,C,0.820422535,1,0.978040541,0,0,0,0,0,0
101153,20030401,C,0.824647887,1,0.978828829,0,0,0,0,0,0
101153,20030415,C,0.831866197,1,1,0,0,0,0,0,0
101153,20030425,C,0.838028169,0.812286689,0.980694981,0,0,0,0,0,0
101153,20030509,C,0.811619718,0.66552901,0.958333333,0,0,0,0,0,0
101153,20030518,C,0.838028169,1,0.989442568,0,0,0,0,0,0
101153,20030608,B,0.778873239,0.518431578,0.969594595,0,1,0,0,1,0
101153,20030621,C,1,0.812286689,0.972972973,0,0,0,0,0,0
101153,20030704,C,1,0.812286689,0.968146718,0,0,0,0,0,0
101153,20030722,C,0.831946223,1,0.962162162,0,0,0,0,0,0
101153,20030802,C,0.832306338,1,0.985872236,0,0,0,0,0,0
101153,20030818,C,0.828973843,1,0.99268018,0,0,0,0,0,0
101196,20000115,C,1,0.880546075,1,0,0,1,0,0,0
101196,20000204,C,0.908450704,1,1,1,0,1,0,0,0
